UserID,MovieID,Rating,MovieID,Tittle,Year,Genre 1,Genre 2,Genre 3,Genre 4,Certification,Run Time,Director,Director Won Oscar,Country,Budget,Lead Actor,Lead Actor Won Oscar,IMDB,Movie Won Oscar
44,648,Bom,648,Mission: Impossible,1996,Action,Adventure,Action_Adventure,,Livre,110,Brian_De_Palma,No,USA,80000000,Tom_Cruise,No,7.1,No
44,2628,Bom,2628,Star Wars: Episode I - The Phantom Menace,1999,Sci-Fi,Action,Sci-Fi_Action,,Livre,136,George_Lucas,No,USA,115000000,Ewan_McGregor,No,6.5,No
44,1754,Ruim,1754,Fallen,1998,Action,Thriller,Action_Thriller,,Rated R for violence and language,124,Gregory_Hoblit,No,USA,?,Denzel_Washington,Yes,7.0,No
44,3793,Bom,3793,X-Men,2000,Sci-Fi,Action,Sci-Fi_Action,,12,104,Bryan_Singer,No,USA,75000000,Patrick_Stewart,No,7.4,No
44,2054,Regular,2054,Honey,1989,Family,Adventure,Family_Adventure,,?,93,Joe_Johnston,No,USA,18000000,Rick_Moranis,No,6.3,No
44,3798,Ruim,3798,What Lies Beneath,2000,Thriller,?,Thriller_,,14,130,Robert_Zemeckis,Yes,USA,100000000,Harrison_Ford,No,6.6,No
44,3362,Bom,3362,Dog Day Afternoon,1975,Drama,Comedy,Drama_Comedy,,14,125,Sidney_Lumet,No,USA,1800000,Al_Pacino,Yes,8.0,Yes
44,587,Ruim,587,Ghost,1990,Comedy,Romance,Comedy_Romance,,?,127,Jerry_Zucker,No,USA,22000000,Patrick_Swayze,No,7.0,Yes
44,2709,Bom,2709,Muppets From Space,1999,Family,Comedy,Family_Comedy,,?,87,Tim_Hill,No,USA,24000000,Dave_Goelz,No,6.2,No
44,589,Bom,589,Terminator 2: Judgment Day,1991,Sci-Fi,Action,Sci-Fi_Action,,14,137,James_Cameron,Yes,USA,102000000,Arnold_Schwarzenegger,No,8.5,Yes
44,3000,Regular,3000,Princess Mononoke,1997,Animation,Adventure,Animation_Adventure,,12,134,Hayao_Miyazaki,No,Japan,?,?,?,8.4,No
44,151,Bom,151,Rob Roy,1995,Drama,Romance,Drama_Romance,,Rated R for violence and sexuality,139,Michael_Caton-Jones,No,USA,28000000,Liam_Neeson,No,6.9,No
44,1,Bom,1,Toy Story,1995,Animation,Family,Animation_Family,,Livre,81,John_Lasseter,No,USA,30000000,?,?,8.3,No
44,2,Bom,2,Jumanji,1995,Family,Adventure,Family_Adventure,,12,104,Joe_Johnston,No,USA,50000000,Robin_Williams,Yes,6.9,No
44,2133,Regular,2133,Adventures in Babysitting,1987,Comedy,Adventure,Comedy_Adventure,,?,102,Chris_Columbus,No,USA,?,Elisabeth_Shue,No,6.9,No
44,2135,Bom,2135,Doctor Dolittle,1967,Musical,Adventure,Musical_Adventure,,Livre,85,Betty_Thomas,No,USA,71500000,Eddie_Murphy,No,5.3,No
44,1265,Bom,1265,Groundhog Day,1993,Comedy,Romance,Comedy_Romance,,Livre,101,Harold_Ramis,No,USA,14600000,Bill_Murray,No,8.0,No
44,1339,Bom,1339,Bram Stoker's Dracula,1992,Horror,Romance,Horror_Romance,,14,128,Francis_Ford_Coppola,Yes,USA,40000000,Gary_Oldman,No,7.5,Yes
44,1193,Bom,1193,One Flew Over the Cuckoo's Nest,1975,Drama,?,Drama_,,14,133,Milos_Forman,Yes,USA,4400000,Jack_Nicholson,Yes,8.7,Yes
44,733,Bom,733,Rock,1996,Action,Adventure,Action_Adventure,,16,136,Michael_Bay,No,USA,75000000,Sean_Connery,Yes,7.4,No
44,1196,Bom,1196,Star Wars: Episode V - The Empire Strikes Back,1980,Drama,Sci-Fi,Drama_Sci-Fi,,Livre,124,Irvin_Kershner,No,USA,18000000,Mark_Hamill,No,8.8,Yes
44,590,Regular,590,Dances with Wolves,1990,Drama,Western,Drama_Western,,14,181,Kevin_Costner,Yes,USA,22000000,Kevin_Costner,No,8.0,Yes
44,1197,Bom,1197,Princess Bride,1987,Comedy,Romance,Comedy_Romance,,Livre,98,Rob_Reiner,No,USA,16000000,Cary_Elwes,No,8.1,No
44,736,Regular,736,Twister,1996,Action,Adventure,Action_Adventure,,Rated PG-13 for intense depiction of very bad weather,113,Jan_de_Bont,No,USA,92000000,Helen_Hunt,Yes,6.3,No
44,2712,Ruim,2712,Eyes Wide Shut,1999,Drama,?,Drama_,,18,159,Stanley_Kubrick,No,UK,65000000,Tom_Cruise,No,7.3,No
44,1198,Bom,1198,Raiders of the Lost Ark,1981,Action,Adventure,Action_Adventure,,Livre,115,Steven_Spielberg,Yes,USA,18000000,Harrison_Ford,No,8.5,Yes
44,2640,Bom,2640,Superman,1978,Sci-Fi,Action,Sci-Fi_Action,,Livre,143,Richard_Donner,No,USA,55000000,Christopher_Reeve,No,7.3,No
44,592,Regular,592,Batman,1989,Drama,Action,Drama_Action,,12,126,Tim_Burton,No,USA,35000000,Michael_Keaton,No,7.6,Yes
44,593,Bom,593,Silence of the Lambs,1991,Drama,Thriller,Drama_Thriller,,14,118,Jonathan_Demme,Yes,USA,19000000,Jodie_Foster,Yes,8.6,Yes
44,594,Bom,594,Snow White and the Seven Dwarfs,1937,Animation,Family,Animation_Family,,Livre,83,William_Cottrell,No,USA,2000000,?,?,7.6,No
44,2716,Bom,2716,Ghostbusters,1984,Horror,Comedy,Horror_Comedy,,Livre,105,Ivan_Reitman,No,USA,30000000,Bill_Murray,No,7.8,No
44,2717,Bom,2717,Ghostbusters II,1989,Horror,Comedy,Horror_Comedy,,Livre,108,Ivan_Reitman,No,USA,37000000,Bill_Murray,No,6.5,No
44,2571,Bom,2571,Matrix,1999,Sci-Fi,Action,Sci-Fi_Action,,12,136,Lana_Wachowski_(as_The_Wachowski_Brothers),No,USA,63000000,Keanu_Reeves,No,8.7,Yes
44,596,Bom,596,Pinocchio,1940,Animation,Family,Animation_Family,,Livre,88,Norman_Ferguson,No,USA,2600000,?,?,7.5,Yes
44,1772,Bom,1772,Blues Brothers 2000,1998,Comedy,Action,Comedy_Action,,Livre,123,John_Landis,No,USA,28000000,Dan_Aykroyd,No,4.8,No
44,3011,Ruim,3011,They Shoot Horses,1969,Drama,?,Drama_,,M/PG,129,Sydney_Pollack,Yes,USA,?,Jane_Fonda,Yes,7.9,Yes
44,2140,Bom,2140,Dark Crystal,1982,Family,Fantasy,Family_Fantasy,,?,93,Jim_Henson,No,USA,15000000,Jim_Henson,No,7.2,No
44,1270,Bom,1270,Back to the Future,1985,Sci-Fi,Comedy,Sci-Fi_Comedy,,Livre,116,Robert_Zemeckis,Yes,USA,19000000,Michael_J._Fox,No,8.5,Yes
44,1345,Ruim,1345,Carrie,1976,Horror,?,Horror_,,16,98,Brian_De_Palma,No,USA,1800000,Sissy_Spacek,Yes,7.4,No
44,1274,Regular,1274,Akira,1988,Animation,Sci-Fi,Animation_Sci-Fi,,14,124,Katsuhiro_Otomo,No,Japan,?,?,?,8.1,No
44,741,Bom,741,Ghost in the Shell,1995,Animation,Sci-Fi,Animation_Sci-Fi,,14,83,Mamoru_Oshii,No,Japan,?,?,?,8.0,No
44,2077,Bom,2077,Journey of Natty Gann,1985,Family,Adventure,Family_Adventure,,?,101,Jeremy_Kagan,No,USA,?,Meredith_Salenger,No,7.0,No
44,1278,Bom,1278,Young Frankenstein,1974,Horror,Comedy,Horror_Comedy,,Livre,106,Mel_Brooks,No,USA,2800000,Gene_Wilder,No,8.0,No
44,745,Bom,745,Close Shave,1995,Animation,Short,Animation_Short,,Livre,30,Nick_Park,No,UK,?,?,?,8.2,Yes
44,3386,Regular,3386,JFK,1991,Drama,Mystery,Drama_Mystery,,18,189,Oliver_Stone,Yes,France,40000000,Kevin_Costner,No,8.0,Yes
44,2657,Ruim,2657,Rocky Horror Picture Show,1975,Horror,Comedy,Horror_Comedy,,18,100,Jim_Sharman,No,UK,1200000,Tim_Curry,No,7.4,No
44,316,Bom,316,Stargate,1994,Sci-Fi,Action,Sci-Fi_Action,,Rated PG-13 for sci-fi action violence,116,Roland_Emmerich,No,France,55000000,Kurt_Russell,No,7.1,No
44,317,Ruim,317,Santa Clause,1994,Family,Comedy,Family_Comedy,,Livre,97,John_Pasquin,No,USA,22000000,Tim_Allen,No,6.4,No
44,318,Bom,318,Shawshank Redemption,1994,Drama,?,Drama_,,16,142,Frank_Darabont,No,USA,25000000,Tim_Robbins,Yes,9.3,No
44,249,Bom,249,Immortal Beloved,1994,Drama,Romance,Drama_Romance,,Rated R for scenes of violence and sexuality,121,Bernard_Rose,No,UK,?,Gary_Oldman,No,7.5,No
44,3028,Bom,3028,Taming of the Shrew,1967,Comedy,?,Comedy_,,?,122,Franco_Zeffirelli,No,Italy,4000000,Elizabeth_Taylor,Yes,7.2,No
44,2080,Bom,2080,Lady and the Tramp,1955,Animation,Family,Animation_Family,,?,76,Clyde_Geronimi,No,USA,4000000,?,?,7.3,No
44,2083,Bom,2083,Muppet Christmas Carol,1992,Family,Musical,Family_Musical,,?,85,Brian_Henson,No,USA,12000000,Michael_Caine,Yes,7.7,No
44,1282,Bom,1282,Fantasia,1940,Animation,Family,Animation_Family,,Livre,124,James_Algar_(uncredited),No,USA,2280000,?,?,7.8,No
44,1356,Bom,1356,Star Trek: First Contact,1996,Sci-Fi,Action,Sci-Fi_Action,,Livre,111,Jonathan_Frakes,No,USA,45000000,Patrick_Stewart,No,7.6,No
44,3466,Regular,3466,Heart and Souls,1993,Comedy,Fantasy,Comedy_Fantasy,,Rated PG-13 for some sensuality,104,Ron_Underwood,No,USA,?,Robert_Downey_Jr.,No,6.9,No
44,3396,Bom,3396,Muppet Movie,1979,Family,Comedy,Family_Comedy,,Livre,95,James_Frawley,No,UK,?,Jim_Henson,No,7.6,No
44,3397,Bom,3397,Great Muppet Caper,1981,Family,Comedy,Family_Comedy,,?,95,Jim_Henson,No,UK,?,Jim_Henson,No,7.2,No
44,3398,Bom,3398,Muppets Take Manhattan,1984,Family,Comedy,Family_Comedy,,?,94,Frank_Oz,No,USA,?,Jim_Henson,No,6.9,No
44,3108,Regular,3108,Fisher King,1991,Drama,Romance,Drama_Romance,,Rated R for language and violence,137,Terry_Gilliam,No,USA,24000000,Jeff_Bridges,Yes,7.6,Yes
44,2161,Regular,2161,NeverEnding Story,1984,Family,Adventure,Family_Adventure,,?,102,Wolfgang_Petersen,No,West Germany,27000000,Noah_Hathaway,No,7.4,No
44,902,Regular,902,Breakfast at Tiffany's,1961,Drama,Romance,Drama_Romance,,Livre,115,Blake_Edwards,No,USA,2500000,Audrey_Hepburn,Yes,7.7,Yes
44,1291,Bom,1291,Indiana Jones and the Last Crusade,1989,Action,Adventure,Action_Adventure,,Livre,127,Steven_Spielberg,Yes,USA,48000000,Harrison_Ford,No,8.3,Yes
44,904,Bom,904,Rear Window,1954,Thriller,Mystery,Thriller_Mystery,,12,112,Alfred_Hitchcock,No,USA,1000000,James_Stewart,Yes,8.5,No
44,2167,Bom,2167,Blade,1998,Horror,Action,Horror_Action,,14,120,Stephen_Norrington,No,USA,45000000,Wesley_Snipes,No,7.1,No
44,1294,Bom,1294,M*A*S*H,1970,Comedy,War,Comedy_War,,Rated R for sexual content,116,Robert_Altman,No,USA,3500000,Donald_Sutherland,No,7.6,Yes
44,2097,Regular,2097,Something Wicked This Way Comes,1983,Family,Horror,Family_Horror,,?,95,Jack_Clayton,No,USA,19000000,Jason_Robards,Yes,6.8,No
44,3612,Bom,3612,Slipper and the Rose,1976,Musical,Romance,Musical_Romance,,?,146,Bryan_Forbes,No,UK,?,Richard_Chamberlain,No,7.1,No
44,3471,Bom,3471,Close Encounters of the Third Kind,1977,Drama,Sci-Fi,Drama_Sci-Fi,,Livre,132,Steven_Spielberg,Yes,USA,20000000,Richard_Dreyfuss,Yes,7.7,Yes
44,2747,Regular,2747,Little Shop of Horrors,1960,Horror,Comedy,Horror_Comedy,,?,72,Roger_Corman,No,USA,27000,Jonathan_Haze,No,6.3,No
44,260,Bom,260,Star Wars: Episode IV - A New Hope,1977,Sci-Fi,Action,Sci-Fi_Action,,10,121,George_Lucas,No,USA,11000000,Mark_Hamill,No,8.7,Yes
44,2311,Ruim,2311,2010,1984,Sci-Fi,Mystery,Sci-Fi_Mystery,,Livre,116,Peter_Hyams,No,USA,28000000,Roy_Scheider,No,6.8,No
44,17,Bom,17,Sense and Sensibility,1995,Drama,Romance,Drama_Romance,,Livre,136,Ang_Lee,Yes,USA,16000000,Emma_Thompson,Yes,7.7,Yes
44,3044,Bom,3044,Dead Again,1991,Thriller,Mystery,Thriller_Mystery,,Rated R for language and violence,107,Kenneth_Branagh,No,USA,15000000,Kenneth_Branagh,No,7.0,No
44,2174,Bom,2174,Beetlejuice,1988,Comedy,Fantasy,Comedy_Fantasy,,Livre,92,Tim_Burton,No,USA,15000000,Alec_Baldwin,No,7.5,Yes
44,912,Regular,912,Casablanca,1942,Drama,Romance,Drama_Romance,,12,102,Michael_Curtiz,Yes,USA,950000,Humphrey_Bogart,Yes,8.5,Yes
44,1374,Bom,1374,Star Trek: The Wrath of Khan,1982,Sci-Fi,Action,Sci-Fi_Action,,Livre,113,Nicholas_Meyer,No,USA,11200000,William_Shatner,No,7.7,No
44,3623,Regular,3623,Mission: Impossible 2,2000,Action,Thriller,Action_Thriller,,14,123,John_Woo,No,USA,125000000,Tom_Cruise,No,6.1,No
44,919,Bom,919,Wizard of Oz,1939,Family,Adventure,Family_Adventure,,Livre,102,Victor_Fleming,Yes,USA,2800000,Judy_Garland,Yes,8.1,Yes
44,1952,Regular,1952,Midnight Cowboy,1969,Drama,?,Drama_,,16,113,John_Schlesinger,Yes,USA,3600000,Dustin_Hoffman,Yes,7.9,Yes
44,3489,Regular,3489,Hook,1991,Adventure,Fantasy,Adventure_Fantasy,,Livre,142,Steven_Spielberg,Yes,USA,70000000,Dustin_Hoffman,Yes,6.7,No
44,2321,Bom,2321,Pleasantville,1998,Comedy,?,Comedy_,,Rated PG-13 for some thematic elements emphasizing sexuality and for language,124,Gary_Ross,No,USA,40000000,Tobey_Maguire,No,7.5,No
44,349,Regular,349,Clear and Present Danger,1994,Action,Adventure,Action_Adventure,,12,141,Phillip_Noyce,No,USA,62000000,Harrison_Ford,No,6.9,No
44,2253,Bom,2253,Toys,1992,Comedy,Action,Comedy_Action,,Livre,118,Barry_Levinson,Yes,USA,43000000,Robin_Williams,Yes,5.0,No
44,920,Regular,920,Gone with the Wind,1939,Drama,Romance,Drama_Romance,,Livre,238,Victor_Fleming,Yes,USA,3977000,Clark_Gable,Yes,8.2,Yes
44,1527,Regular,1527,Fifth Element,1997,Sci-Fi,Action,Sci-Fi_Action,,Livre,126,Luc_Besson,No,France,93000000,Bruce_Willis,No,7.7,No
44,924,Bom,924,2001: A Space Odyssey,1968,Drama,Sci-Fi,Drama_Sci-Fi,,Livre,149,Stanley_Kubrick,No,UK,12000000,Keir_Dullea,No,8.3,Yes
44,780,Bom,780,Independence Day,1996,Sci-Fi,Action,Sci-Fi_Action,,12,145,Roland_Emmerich,No,USA,75000000,Will_Smith,No,6.9,Yes
44,858,Regular,858,Godfather,1972,Drama,Action,Drama_Action,,14,175,Francis_Ford_Coppola,Yes,USA,6000000,Marlon_Brando,Yes,9.2,Yes
44,1022,Bom,1022,Cinderella,1950,Animation,Family,Animation_Family,,Livre,74,Clyde_Geronimi,No,USA,2900000,?,?,7.3,No
44,2762,Bom,2762,Sixth Sense,1999,Thriller,?,Thriller_,,12,107,M._Night_Shyamalan,No,USA,40000000,Bruce_Willis,No,8.1,No
44,1028,Bom,1028,Mary Poppins,1964,Family,Comedy,Family_Comedy,,G,139,Robert_Stevenson,No,USA,6000000,Julie_Andrews,Yes,7.8,Yes
44,1967,Bom,1967,Labyrinth,1986,Family,Adventure,Family_Adventure,,?,101,Jim_Henson,No,UK,25000000,David_Bowie,No,7.4,No
44,2699,Bom,2699,Arachnophobia,1990,Sci-Fi,Action,Sci-Fi_Action,,?,103,Frank_Marshall,No,USA,31000000,Jeff_Daniels,No,6.4,No
44,34,Bom,34,Babe,1995,Family,Comedy,Family_Comedy,,Livre,91,Chris_Noonan,No,Australia,30000000,James_Cromwell,No,6.8,Yes
44,2406,Bom,2406,Romancing the Stone,1984,Comedy,Romance,Comedy_Romance,,Livre,106,Robert_Zemeckis,Yes,USA,10000000,Michael_Douglas,Yes,6.9,No
44,2407,Bom,2407,Cocoon,1985,Sci-Fi,Comedy,Sci-Fi_Comedy,,?,117,Ron_Howard,Yes,USA,17500000,Don_Ameche,Yes,6.7,Yes
44,2193,Bom,2193,Willow,1988,Action,Adventure,Action_Adventure,,Livre,126,Ron_Howard,Yes,USA,35000000,Val_Kilmer,No,7.3,No
44,1394,Regular,1394,Raising Arizona,1987,Comedy,?,Comedy_,,12,94,Joel_Coen,Yes,USA,6000000,Nicolas_Cage,Yes,7.4,No
44,1396,Bom,1396,Sneakers,1992,Drama,Sci-Fi,Drama_Sci-Fi,,Rated PG-13 for brief sexual references,126,Phil_Alden_Robinson,No,USA,35000000,Robert_Redford,No,7.1,No
44,3717,Bom,3717,Gone in 60 Seconds,2000,Action,Crime,Action_Crime,,14,118,Dominic_Sena,No,USA,90000000,Nicolas_Cage,Yes,6.5,No
44,1030,Regular,1030,Pete's Dragon,1977,Animation,Family,Animation_Family,,?,128,Don_Chaffey,No,USA,10000000,?,?,6.4,No
44,2916,Regular,2916,Total Recall,1990,Sci-Fi,Action,Sci-Fi_Action,,14,113,Paul_Verhoeven,No,USA,65000000,Arnold_Schwarzenegger,No,7.5,No
44,2918,Bom,2918,Ferris Bueller's Day Off,1986,Comedy,?,Comedy_,,Livre,103,John_Hughes,No,USA,6000000,Matthew_Broderick,No,7.8,No
44,2846,Bom,2846,Adventures of Milo and Otis,1986,Family,?,Family_,,?,90,Masanori_Hata,No,Japan,?,Kyoko_Koizumi,No,7.1,No
44,3070,Bom,3070,Adventures of Buckaroo Bonzai Across the 8th Dimension,1984,Sci-Fi,Adventure,Sci-Fi_Adventure,,?,103,W.D._Richter,No,USA,?,Peter_Weller,No,6.4,No
44,1982,Ruim,1982,Halloween,1978,Horror,?,Horror_,,16,91,John_Carpenter,No,USA,300000,Donald_Pleasence,No,7.9,No
44,1983,Ruim,1983,Halloween II,1981,Horror,?,Horror_,,16,92,Rick_Rosenthal,No,USA,2500000,Jamie_Lee_Curtis,No,6.6,No
44,1984,Ruim,1984,Halloween III: Season of the Witch,1983,Horror,?,Horror_,,?,98,Tommy_Lee_Wallace,No,USA,2500000,Tom_Atkins,No,4.6,No
44,1985,Ruim,1985,Halloween 4: The Return of Michael Myers,1988,Horror,?,Horror_,,?,88,Dwight_H._Little,No,USA,5000000,Donald_Pleasence,No,5.9,No
44,1986,Ruim,1986,Halloween 5: The Revenge of Michael Myers,1989,Horror,?,Horror_,,?,96,Dominique_Othenin-Girard,No,USA,3000000,Donald_Pleasence,No,5.2,No
44,3153,Regular,3153,7th Voyage of Sinbad,1958,Action,Adventure,Action_Adventure,,?,88,Nathan_Juran,No,UK,650000,Kerwin_Mathews,No,7.2,No
44,1552,Bom,1552,Con Air,1997,Action,Adventure,Action_Adventure,,16,115,Simon_West,No,USA,75000000,Nicolas_Cage,Yes,6.8,No
44,953,Bom,953,It's a Wonderful Life,1946,Drama,?,Drama_,,Livre,130,Frank_Capra,Yes,USA,3180000,James_Stewart,Yes,8.6,No
44,1127,Bom,1127,Abyss,1989,Sci-Fi,Action,Sci-Fi_Action,,Livre,145,James_Cameron,Yes,USA,70000000,Ed_Harris,No,7.6,Yes
44,2797,Bom,2797,Big,1988,Comedy,Fantasy,Comedy_Fantasy,,?,104,Penny_Marshall,No,USA,18000000,Tom_Hanks,Yes,7.3,No
44,380,Regular,380,True Lies,1994,Comedy,Romance,Comedy_Romance,,14,141,James_Cameron,Yes,USA,115000000,Arnold_Schwarzenegger,No,7.2,No
44,527,Bom,527,Schindler's List,1993,Drama,War,Drama_War,,14,195,Steven_Spielberg,Yes,USA,22000000,Liam_Neeson,No,8.9,Yes
44,3168,Bom,3168,Easy Rider,1969,Drama,Adventure,Drama_Adventure,,16,95,Dennis_Hopper,No,USA,400000,Peter_Fonda,No,7.4,No
44,2366,Bom,2366,King Kong,1933,Horror,Action,Horror_Action,,Livre,100,Merian_C._Cooper_(uncredited),No,USA,670000,Fay_Wray,No,7.9,No
44,2297,Bom,2297,What Dreams May Come,1998,Drama,Romance,Drama_Romance,,Livre,113,Vincent_Ward,No,USA,85000000,Robin_Williams,Yes,7.0,Yes
44,891,Ruim,891,Halloween: The Curse of Michael Myers,1995,Horror,Thriller,Horror_Thriller,,Rated R for strong horror violenceand some sexuality,87,Joe_Chappelle,No,USA,5000000,Donald_Pleasence,No,5.0,No
44,3745,Bom,3745,Titan A.E.,2000,Animation,Sci-Fi,Animation_Sci-Fi,,Livre,94,Don_Bluth,No,USA,75000000,?,?,6.6,No
44,2006,Bom,2006,Mask of Zorro,1998,Action,Adventure,Action_Adventure,,12,136,Martin_Campbell,No,USA,65000000,Antonio_Banderas,No,6.7,No
44,968,Ruim,968,Night of the Living Dead,1968,Horror,Sci-Fi,Horror_Sci-Fi,,?,96,George_A._Romero,No,USA,114000,Duane_Jones,No,7.9,No
44,969,Bom,969,African Queen,1951,Action,Adventure,Action_Adventure,,Rated PG for thematic elementssome violence and smoking,105,John_Huston,Yes,USA,1000000,Humphrey_Bogart,Yes,7.9,Yes
44,2872,Ruim,2872,Excalibur,1981,Drama,Romance,Drama_Romance,,14,140,John_Boorman,No,USA,11000000,Nigel_Terry,No,7.4,No
44,2875,Ruim,2875,Sommersby,1993,Drama,Romance,Drama_Romance,,Rated PG-13 for sensuality,114,Jon_Amiel,No,France,?,Richard_Gere,No,6.1,No
44,1136,Bom,1136,Monty Python and the Holy Grail,1974,Comedy,?,Comedy_,,18,91,Terry_Gilliam,No,UK,?,Graham_Chapman,No,8.3,No
44,1064,Bom,1064,Aladdin and the King of Thieves,1996,Animation,Family,Animation_Family,,?,80,Tad_Stones,No,USA,?,?,?,6.4,No
44,539,Bom,539,Sleepless in Seattle,1993,Comedy,Romance,Comedy_Romance,,Rated PG for some language,105,Nora_Ephron,No,USA,21000000,Tom_Hanks,Yes,6.8,No
44,3175,Ruim,3175,Galaxy Quest,1999,Sci-Fi,Adventure,Sci-Fi_Adventure,,Rated PG for some action violence mild language and sensuality,102,Dean_Parisot,No,USA,45000000,Tim_Allen,No,7.3,No
44,1645,Regular,1645,Devil's Advocate,1997,Horror,Thriller,Horror_Thriller,,18,144,Taylor_Hackford,No,USA,57000000,Keanu_Reeves,No,7.5,No
44,1573,Bom,1573,Face/Off,1997,Sci-Fi,Action,Sci-Fi_Action,,14,138,John_Woo,No,USA,80000000,John_Travolta,No,7.3,No
44,107,Bom,107,Muppet Treasure Island,1996,Family,Adventure,Family_Adventure,,?,99,Brian_Henson,No,USA,?,Tim_Curry,No,6.9,No
44,3821,Regular,3821,Nutty Professor II: The Klumps,2000,Comedy,?,Comedy_,,Rated PG-13 for crude humor and sex-related material,106,Peter_Segal,No,USA,84000000,Eddie_Murphy,No,4.3,No
44,2011,Bom,2011,Back to the Future Part II,1989,Sci-Fi,Comedy,Sci-Fi_Comedy,,Livre,108,Robert_Zemeckis,Yes,USA,40000000,Michael_J._Fox,No,7.8,No
44,3751,Bom,3751,Chicken Run,2000,Animation,Family,Animation_Family,,Livre,84,Peter_Lord,No,UK,45000000,?,?,7.0,No
44,1210,Bom,1210,Star Wars: Episode VI - Return of the Jedi,1983,Sci-Fi,Action,Sci-Fi_Action,,Livre,131,Richard_Marquand,No,USA,32500000,Mark_Hamill,No,8.4,No
44,3755,Bom,3755,Perfect Storm,2000,Action,Adventure,Action_Adventure,,12,130,Wolfgang_Petersen,No,USA,140000000,George_Clooney,Yes,6.4,No
44,2017,Ruim,2017,Babes in Toyland,1961,Family,Musical,Family_Musical,,?,106,Jack_Donohue,No,USA,?,Ray_Bolger,No,6.3,No
44,1215,Ruim,1215,Army of Darkness,1992,Horror,Comedy,Horror_Comedy,,16,81,Sam_Raimi,No,USA,11000000,Bruce_Campbell,No,7.6,No
44,2018,Bom,2018,Bambi,1942,Animation,Family,Animation_Family,,Livre,70,James_Algar,No,USA,?,?,?,7.3,No
44,1073,Bom,1073,Willy Wonka and the Chocolate Factory,1971,Family,Adventure,Family_Adventure,,Livre,100,Mel_Stuart,No,USA,3000000,Gene_Wilder,No,7.8,No
44,1148,Bom,1148,Wrong Trousers,1993,Animation,Comedy,Animation_Comedy,,Livre,30,Nick_Park,No,UK,?,?,?,8.4,Yes
44,543,Bom,543,So I Married an Axe Murderer,1993,Comedy,Romance,Comedy_Romance,,Rated PG-13 for nudity language and mock terror,93,Thomas_Schlamme,No,USA,20000000,Mike_Myers,No,6.4,No
44,1079,Regular,1079,Fish Called Wanda,1988,Comedy,?,Comedy_,,?,108,Charles_Crichton,No,UK,7500000,John_Cleese,No,7.6,Yes
44,3251,Bom,3251,Agnes of God,1985,Drama,Mystery,Drama_Mystery,,?,98,Norman_Jewison,No,USA,?,Jane_Fonda,Yes,6.6,No
44,1580,Regular,1580,Men in Black,1997,Sci-Fi,Action,Sci-Fi_Action,,Livre,98,Barry_Sonnenfeld,No,USA,90000000,Tommy_Lee_Jones,Yes,7.3,Yes
44,2529,Bom,2529,Planet of the Apes,1968,Sci-Fi,Action,Sci-Fi_Action,,12,112,Franklin_J._Schaffner,Yes,USA,5800000,Charlton_Heston,Yes,8.0,No
44,2459,Ruim,2459,Texas Chainsaw Massacre,1974,Horror,?,Horror_,,(Banned),83,Tobe_Hooper,No,USA,300000,Marilyn_Burns,No,7.5,No
44,1584,Regular,1584,Contact,1997,Drama,Sci-Fi,Drama_Sci-Fi,,Livre,150,Robert_Zemeckis,Yes,USA,90000000,Jodie_Foster,Yes,7.4,No
44,2020,Regular,2020,Dangerous Liaisons,1988,Drama,Romance,Drama_Romance,,?,119,Stephen_Frears,No,USA,14000000,Glenn_Close,No,7.7,Yes
44,2021,Ruim,2021,Dune,1984,Sci-Fi,Fantasy,Sci-Fi_Fantasy,,14,137,David_Lynch,No,USA,40000000,Kyle_MacLachlan,No,6.6,No
44,1220,Bom,1220,Blues Brothers,1980,Comedy,Action,Comedy_Action,,12,133,John_Landis,No,USA,27000000,John_Belushi,No,7.9,No
44,1223,Bom,1223,Grand Day Out,1992,Animation,Short,Animation_Short,,Livre,23,Nick_Park,No,UK,?,?,?,7.8,No
44,2968,Ruim,2968,Time Bandits,1981,Sci-Fi,Adventure,Sci-Fi_Adventure,,?,116,Terry_Gilliam,No,UK,5000000,Sean_Connery,Yes,7.0,No
44,551,Bom,551,Nightmare Before Christmas,1993,Family,Comedy,Family_Comedy,,Livre,76,Henry_Selick,No,USA,18000000,Danny_Elfman,No,8.0,No
44,552,Bom,552,Three Musketeers,1993,Comedy,Action,Comedy_Action,,Rated PG for action/violence and some brief sensuality,105,Stephen_Herek,No,Austria,30000000,Charlie_Sheen,No,6.4,No
44,480,Bom,480,Jurassic Park,1993,Sci-Fi,Action,Sci-Fi_Action,,Livre,127,Steven_Spielberg,Yes,USA,63000000,Sam_Neill,No,8.1,Yes
44,3260,Bom,3260,Howards End,1992,Drama,?,Drama_,,Rated PG for mild languageviolence and sensuality,140,James_Ivory,No,UK,?,Anthony_Hopkins,Yes,7.5,Yes
44,2460,Ruim,2460,Texas Chainsaw Massacre 2,1986,Horror,?,Horror_,,?,89,Tobe_Hooper,No,USA,4700000,Dennis_Hopper,No,5.6,No
44,2461,Ruim,2461,Leatherface: Texas Chainsaw Massacre III,1990,Horror,?,Horror_,,?,81,Jeff_Burr,No,USA,?,Kate_Hodge,No,5.2,No
